,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
11,111/03/16,587357,554068827,945.0,958.0,931.0,956.0,11.0,1078
10,111/03/15,1003605,967926000,1000.0,1000.0,942.0,945.0,-85.0,1218
9,111/03/14,664453,658214123,968.0,1030.0,968.0,1030.0,66.0,823
8,111/03/11,486170,467086178,949.0,967.0,945.0,964.0,10.0,522
7,111/03/10,665576,639906456,960.0,972.0,954.0,954.0,3.0,811
6,111/03/09,845102,795123577,924.0,953.0,919.0,951.0,54.0,964
5,111/03/08,752228,675986304,888.0,917.0,888.0,897.0,-12.0,1024
4,111/03/07,770876,699479641,907.0,920.0,903.0,909.0,-15.0,996
3,111/03/04,480446,444343848,925.0,935.0,916.0,924.0,-9.0,710
2,111/03/03,665881,628736644,970.0,970.0,930.0,933.0,-31.0,1184
1,111/03/02,505110,487481157,970.0,970.0,956.0,964.0,-5.0,459
0,111/03/01,939389,914632730,980.0,990.0,967.0,969.0,-18.0,1276
14,111/02/25,355160,349336618,985.0,991.0,975.0,987.0,10.0,433
13,111/02/24,329814,324901437,995.0,1000.0,974.0,977.0,-18.0,776
12,111/02/23,203355,203511740,1015.0,1015.0,995.0,995.0,-5.0,371
11,111/02/22,359058,357560884,1000.0,1010.0,988.0,1000.0,-5.0,458
10,111/02/21,193092,195871360,1030.0,1030.0,1005.0,1005.0,-40.0,311
9,111/02/18,275165,285359395,1035.0,1050.0,1025.0,1045.0,0.0,314
8,111/02/17,449354,467831830,1040.0,1055.0,1030.0,1045.0,0.0,527
7,111/02/16,528951,549348885,1025.0,1055.0,1025.0,1045.0,25.0,634
6,111/02/15,394607,400286120,999.0,1020.0,998.0,1020.0,31.0,438
5,111/02/14,401840,399996670,1005.0,1010.0,989.0,989.0,-16.0,504
4,111/02/11,663273,663425234,997.0,1015.0,983.0,1005.0,8.0,650
3,111/02/10,617973,612807201,996.0,1005.0,974.0,997.0,10.0,642
2,111/02/09,814351,802832073,980.0,999.0,961.0,987.0,2.0,807
1,111/02/08,363554,358241801,991.0,994.0,980.0,985.0,7.0,439
0,111/02/07,582265,571419343,996.0,996.0,966.0,978.0,-18.0,785
17,111/01/26,357896,358518975,995.0,1010.0,992.0,996.0,11.0,518
16,111/01/25,672964,665857787,1005.0,1010.0,983.0,985.0,-35.0,1016
15,111/01/24,546228,548731033,1005.0,1020.0,985.0,1020.0,5.0,677
14,111/01/21,821366,838392295,1010.0,1030.0,1005.0,1015.0,5.0,872
13,111/01/20,1383794,1429889221,1085.0,1090.0,1005.0,1010.0,-75.0,1682
12,111/01/19,999999,1075495330,1060.0,1095.0,1035.0,1085.0,0.0,997
11,111/01/18,397967,432771325,1075.0,1100.0,1070.0,1085.0,10.0,468
10,111/01/17,623624,667568090,1065.0,1090.0,1055.0,1075.0,15.0,702
9,111/01/14,668666,705253445,1070.0,1075.0,1040.0,1060.0,-25.0,734
8,111/01/13,413933,449296750,1120.0,1120.0,1065.0,1085.0,-15.0,489
7,111/01/12,526358,579314775,1120.0,1120.0,1085.0,1100.0,-20.0,595
6,111/01/11,1086768,1197575825,1095.0,1120.0,1070.0,1120.0,10.0,1112
5,111/01/10,813717,886363705,1075.0,1110.0,1065.0,1110.0,45.0,858
4,111/01/07,923990,974608691,1055.0,1070.0,1030.0,1065.0,25.0,813
3,111/01/06,846981,895173655,1090.0,1095.0,1035.0,1040.0,-75.0,1318
2,111/01/05,550341,609912225,1115.0,1125.0,1095.0,1115.0,-20.0,628
1,111/01/04,597505,670308576,1120.0,1135.0,1100.0,1135.0,45.0,704
0,111/01/03,334824,367552775,1115.0,1125.0,1080.0,1090.0,-25.0,436
21,110/12/30,218402,242876785,1110.0,1120.0,1100.0,1115.0,5.0,249
20,110/12/29,203290,225514945,1110.0,1120.0,1100.0,1110.0,0.0,304
19,110/12/28,365590,403906500,1135.0,1135.0,1090.0,1110.0,-15.0,508
18,110/12/27,263896,296925570,1110.0,1135.0,1110.0,1125.0,15.0,398
17,110/12/24,175713,196129645,1125.0,1130.0,1105.0,1110.0,-5.0,275
16,110/12/23,496763,553751800,1120.0,1125.0,1095.0,1115.0,5.0,655
15,110/12/22,760283,833579710,1090.0,1115.0,1075.0,1110.0,35.0,924
14,110/12/21,606151,643253760,1035.0,1080.0,1030.0,1075.0,50.0,641
13,110/12/20,435560,449675585,1060.0,1060.0,1025.0,1025.0,-40.0,519
12,110/12/17,385786,406973900,1045.0,1065.0,1045.0,1065.0,10.0,483
11,110/12/16,977991,1036296250,1070.0,1085.0,1045.0,1055.0,0.0,975
10,110/12/15,502956,531121825,1070.0,1075.0,1045.0,1055.0,-15.0,639
9,110/12/14,727205,780902405,1075.0,1095.0,1055.0,1070.0,-10.0,872
8,110/12/13,376029,405967305,1075.0,1095.0,1065.0,1080.0,15.0,533
7,110/12/10,652386,697584250,1090.0,1095.0,1050.0,1065.0,-15.0,812
6,110/12/09,1130672,1204829025,1060.0,1080.0,1045.0,1080.0,30.0,1241
5,110/12/08,1148671,1206971550,1055.0,1075.0,1030.0,1050.0,40.0,1173
4,110/12/07,803609,807710942,993.0,1020.0,991.0,1010.0,15.0,672
3,110/12/06,859888,854766550,998.0,1000.0,986.0,995.0,-3.0,801
2,110/12/03,651970,655620092,1025.0,1045.0,995.0,998.0,-22.0,760
1,110/12/02,758399,764512844,1015.0,1040.0,989.0,1020.0,0.0,1383
0,110/12/01,584783,596007900,1030.0,1030.0,1005.0,1020.0,-30.0,719
21,110/11/30,1608007,1690736340,1040.0,1080.0,1030.0,1050.0,30.0,1532
20,110/11/29,671865,679724350,980.0,1030.0,975.0,1020.0,31.0,897
19,110/11/26,372702,367712988,985.0,997.0,975.0,989.0,7.0,553
18,110/11/25,392931,388422536,995.0,1005.0,981.0,982.0,-8.0,571
17,110/11/24,603633,602309986,1000.0,1010.0,987.0,990.0,-3.0,443
16,110/11/23,1199843,1199036039,1030.0,1035.0,985.0,993.0,-37.0,1461
15,110/11/22,1070575,1109687385,1005.0,1055.0,1000.0,1030.0,20.0,1268
14,110/11/19,939035,955229260,999.0,1030.0,999.0,1010.0,26.0,1144
13,110/11/18,585997,582841372,1015.0,1015.0,980.0,984.0,-26.0,994
12,110/11/17,1053325,1051510322,984.0,1010.0,976.0,1010.0,33.0,1269
11,110/11/16,935700,922221101,963.0,998.0,962.0,977.0,6.0,1448
10,110/11/15,1039829,1008385660,960.0,986.0,951.0,971.0,11.0,1228
9,110/11/12,809899,776792334,944.0,966.0,944.0,960.0,10.0,945
8,110/11/11,652764,617325362,928.0,953.0,928.0,950.0,6.0,706
7,110/11/10,982237,919412313,927.0,949.0,921.0,944.0,3.0,1092
6,110/11/09,1698478,1573683096,905.0,948.0,899.0,941.0,31.0,1898
5,110/11/08,6025567,5258676549,898.0,920.0,880.0,910.0,-29.0,2367
4,110/11/05,1038118,962998671,903.0,944.0,900.0,939.0,34.0,1360
3,110/11/04,1364252,1239848215,895.0,924.0,888.0,905.0,38.0,1594
2,110/11/03,792342,684003445,898.0,898.0,844.0,867.0,-19.0,1845
1,110/11/02,759255,678181482,910.0,930.0,875.0,886.0,-42.0,1115
0,110/11/01,840640,769327423,881.0,928.0,881.0,928.0,39.0,1181
19,110/10/29,815954,718374376,868.0,889.0,854.0,889.0,21.0,882
18,110/10/28,632039,547785265,858.0,880.0,846.0,868.0,18.0,730
17,110/10/27,699086,595725622,852.0,865.0,842.0,850.0,-14.0,760
16,110/10/26,1284993,1107748293,838.0,882.0,836.0,864.0,52.0,1677
15,110/10/25,243827,197598662,811.0,817.0,800.0,812.0,2.0,362
14,110/10/22,383346,310953712,795.0,818.0,795.0,810.0,4.0,468
13,110/10/21,375980,305419754,810.0,823.0,801.0,806.0,-4.0,487
12,110/10/20,271499,220276477,808.0,820.0,808.0,810.0,2.0,329
11,110/10/19,657763,528459844,784.0,814.0,781.0,808.0,24.0,819
10,110/10/18,715722,556733581,775.0,800.0,759.0,784.0,3.0,1000
9,110/10/15,1206784,944530154,800.0,805.0,771.0,781.0,-27.0,1842
8,110/10/14,268081,217019025,813.0,822.0,795.0,808.0,7.0,348
7,110/10/13,259048,208723276,834.0,834.0,799.0,801.0,-22.0,371
6,110/10/12,529938,435097742,819.0,835.0,810.0,823.0,-4.0,586
5,110/10/08,444429,367634069,823.0,837.0,811.0,827.0,12.0,522
4,110/10/07,655655,534119686,800.0,824.0,798.0,815.0,20.0,544
3,110/10/06,616239,496682339,834.0,835.0,795.0,795.0,-38.0,941
2,110/10/05,478098,392720368,828.0,833.0,799.0,833.0,5.0,616
1,110/10/04,408552,341623533,855.0,861.0,828.0,828.0,-27.0,629
0,110/10/01,590798,504894003,860.0,866.0,840.0,855.0,-15.0,893
19,110/09/30,1415866,1237131517,903.0,907.0,863.0,870.0,-36.0,1499
18,110/09/29,450154,410807350,933.0,936.0,903.0,906.0,-32.0,568
17,110/09/28,322775,301512465,943.0,947.0,921.0,938.0,-12.0,400
16,110/09/27,540224,514022021,964.0,972.0,938.0,950.0,-19.0,679
15,110/09/24,492983,478795932,963.0,978.0,963.0,969.0,14.0,644
14,110/09/23,739804,706320504,955.0,962.0,932.0,955.0,41.0,934
13,110/09/22,277084,252487022,914.0,929.0,904.0,914.0,-16.0,399
12,110/09/17,710685,656771317,912.0,933.0,908.0,930.0,23.0,742
11,110/09/16,380336,342142553,900.0,914.0,887.0,907.0,6.0,498
10,110/09/15,400794,359215671,887.0,917.0,886.0,901.0,9.0,449
9,110/09/14,218739,195091032,892.0,904.0,883.0,892.0,2.0,281
8,110/09/13,641562,567304492,899.0,900.0,872.0,890.0,-8.0,827
7,110/09/10,473206,425779423,903.0,912.0,895.0,898.0,-10.0,591
6,110/09/09,889626,805928907,915.0,915.0,894.0,908.0,-27.0,996
5,110/09/08,367272,345981929,950.0,967.0,932.0,935.0,-19.0,437
4,110/09/07,393975,376295402,970.0,974.0,936.0,954.0,-9.0,468
3,110/09/06,225473,221292763,984.0,995.0,963.0,963.0,-11.0,385
2,110/09/03,253427,247672642,976.0,987.0,962.0,974.0,-10.0,382
1,110/09/02,261310,255953722,966.0,985.0,966.0,984.0,16.0,376
0,110/09/01,228614,222099264,971.0,984.0,961.0,968.0,-2.0,330
21,110/08/31,425493,413578158,983.0,989.0,960.0,970.0,-13.0,553
20,110/08/30,531338,518852501,964.0,988.0,951.0,983.0,30.0,737
19,110/08/27,132651,126361211,951.0,958.0,943.0,953.0,10.0,283
18,110/08/26,367122,346518486,951.0,956.0,928.0,943.0,-17.0,578
17,110/08/25,329522,316942918,951.0,972.0,947.0,960.0,11.0,531
16,110/08/24,502800,477339698,950.0,957.0,936.0,949.0,6.0,771
15,110/08/23,554073,518941600,920.0,952.0,910.0,943.0,26.0,782
14,110/08/20,1178398,1084059785,892.0,950.0,876.0,917.0,28.0,1433
13,110/08/19,982783,860781121,870.0,889.0,853.0,889.0,23.0,1112
12,110/08/18,533567,455931942,837.0,873.0,827.0,866.0,29.0,677
11,110/08/17,283740,240833934,860.0,862.0,837.0,837.0,-22.0,463
10,110/08/16,426798,366081876,868.0,875.0,844.0,859.0,0.0,588
9,110/08/13,660836,572793417,876.0,884.0,857.0,859.0,-21.0,913
8,110/08/12,576679,505868035,900.0,900.0,864.0,880.0,-15.0,923
7,110/08/11,354863,319010291,914.0,915.0,888.0,895.0,-13.0,645
6,110/08/10,302196,275160930,910.0,918.0,905.0,908.0,-2.0,405
5,110/08/09,427449,392689322,918.0,937.0,901.0,910.0,-6.0,559
4,110/08/06,373151,342888529,911.0,930.0,911.0,916.0,0.0,525
3,110/08/05,697169,637188744,925.0,927.0,906.0,916.0,-14.0,935
2,110/08/04,627531,586831298,943.0,945.0,928.0,930.0,-13.0,768
1,110/08/03,464375,437401495,930.0,953.0,930.0,943.0,13.0,556
0,110/08/02,292276,271027408,943.0,943.0,920.0,930.0,-7.0,438
21,110/07/30,407418,380265933,941.0,947.0,922.0,937.0,-3.00,532
20,110/07/29,716233,669346387,910.0,945.0,905.0,940.0,+39.00,882
19,110/07/28,900350,814035849,933.0,938.0,890.0,901.0,-32.00,1140
18,110/07/27,756862,705308506,945.0,954.0,918.0,933.0,-3.00,873
17,110/07/26,749053,697308644,955.0,955.0,921.0,936.0,-9.00,913
16,110/07/23,359652,341996722,953.0,966.0,944.0,945.0,X0.00,736
15,110/07/22,564798,551424292,999.0,999.0,968.0,976.0,-9.00,883
14,110/07/21,682368,668282693,999.0,1000.0,959.0,985.0,+4.00,1038
13,110/07/20,850872,840078412,1005.0,1015.0,973.0,981.0,-34.00,1322
12,110/07/19,417039,426675670,1030.0,1045.0,1005.0,1015.0,-10.00,536
11,110/07/16,423888,428765418,1005.0,1025.0,984.0,1025.0,+10.00,596
10,110/07/15,1461028,1489975680,1060.0,1060.0,999.0,1015.0,-95.00,1953
9,110/07/14,577485,647608475,1095.0,1150.0,1090.0,1110.0,+5.00,779
8,110/07/13,715293,788232950,1080.0,1120.0,1070.0,1105.0,+40.00,936
7,110/07/12,388333,414802880,1060.0,1085.0,1045.0,1065.0,+20.00,575
6,110/07/09,1523146,1549470063,1020.0,1055.0,985.0,1045.0,-10.00,1640
5,110/07/08,578115,610925675,1050.0,1080.0,1040.0,1055.0,+5.00,653
4,110/07/07,468884,491123390,1030.0,1060.0,1015.0,1050.0,+20.00,591
3,110/07/06,391808,403595820,1055.0,1055.0,1010.0,1030.0,-10.00,556
2,110/07/05,737734,762389700,1010.0,1060.0,1000.0,1040.0,+35.00,936
1,110/07/02,570705,569298588,970.0,1020.0,970.0,1005.0,+29.00,684
0,110/07/01,283980,279162782,1000.0,1000.0,976.0,976.0,-21.00,409
20,110/06/30,331199,330073712,1005.0,1005.0,983.0,997.0,6.0,356
19,110/06/29,421490,418324883,996.0,1005.0,978.0,991.0,8.0,548
18,110/06/28,567597,555502883,988.0,1005.0,969.0,983.0,-7.0,542
17,110/06/25,544070,541640451,1010.0,1010.0,984.0,990.0,-5.0,585
16,110/06/24,695098,688068634,980.0,1005.0,976.0,995.0,25.0,854
15,110/06/23,499323,484495268,961.0,982.0,947.0,970.0,14.0,654
14,110/06/22,640188,615087788,974.0,985.0,947.0,956.0,-22.0,851
13,110/06/21,894349,868492910,952.0,994.0,945.0,978.0,17.0,1049
12,110/06/18,1223244,1188852650,982.0,1005.0,961.0,961.0,-15.0,1028
11,110/06/17,1445612,1426253628,1005.0,1025.0,973.0,976.0,-44.0,1820
10,110/06/16,2037500,2124839000,1000.0,1090.0,989.0,1020.0,28.0,2284
9,110/06/15,2311006,2335321671,971.0,1050.0,968.0,992.0,37.0,2623
8,110/06/11,1170985,1122145525,943.0,976.0,931.0,955.0,27.0,1396
7,110/06/10,461007,430722890,927.0,950.0,919.0,928.0,2.0,595
6,110/06/09,699343,643643212,910.0,928.0,907.0,926.0,33.0,817
5,110/06/08,160372,143943688,911.0,913.0,893.0,893.0,-5.0,267
4,110/06/07,279281,249388864,901.0,910.0,873.0,898.0,6.0,395
3,110/06/04,378661,338962102,887.0,911.0,882.0,892.0,-14.0,491
2,110/06/03,321233,291781299,906.0,917.0,900.0,906.0,0.0,273
1,110/06/02,343499,313230351,926.0,926.0,902.0,906.0,-6.0,462
0,110/06/01,303897,279229486,931.0,938.0,909.0,912.0,-19.0,435
20,110/05/31,655624,608248239,910.0,938.0,910.0,931.0,22.0,790
19,110/05/28,612006,556630269,924.0,925.0,899.0,909.0,-6.0,599
18,110/05/27,726706,656453032,880.0,915.0,870.0,915.0,26.0,852
17,110/05/26,538267,480384137,890.0,918.0,878.0,889.0,-4.0,738
16,110/05/25,1053624,926332834,851.0,906.0,843.0,893.0,45.0,1275
15,110/05/24,350710,294231734,830.0,850.0,829.0,848.0,13.0,429
14,110/05/21,547329,458478485,830.0,855.0,829.0,835.0,8.0,595
13,110/05/20,789162,648463081,807.0,836.0,802.0,827.0,31.0,916
12,110/05/19,409242,326423054,800.0,805.0,791.0,796.0,-18.0,716
11,110/05/18,727399,586625158,799.0,823.0,796.0,814.0,31.0,869
10,110/05/17,744044,580322119,780.0,804.0,762.0,783.0,-25.0,1064
9,110/05/14,805591,661607536,832.0,844.0,801.0,808.0,-15.0,1028
8,110/05/13,839559,701272136,863.0,863.0,818.0,823.0,-29.0,959
7,110/05/12,1346653,1149540060,862.0,896.0,801.0,852.0,-20.0,1510
6,110/05/11,1229289,1075970754,905.0,912.0,854.0,872.0,-41.0,1606
5,110/05/10,1140896,1070282602,973.0,973.0,910.0,913.0,-31.0,1401
4,110/05/07,980666,922873208,911.0,955.0,911.0,944.0,39.0,1162
3,110/05/06,1153493,1052059052,932.0,936.0,896.0,905.0,-26.0,1367
2,110/05/05,1829143,1726694213,930.0,968.0,914.0,931.0,2.0,2152
1,110/05/04,2507888,2366032579,915.0,978.0,901.0,929.0,23.0,2930
0,110/05/03,1160208,1052636541,918.0,928.0,871.0,906.0,-8.0,1442
18,110/04/29,1723758,1558699427,861.0,925.0,861.0,914.0,53.0,2201
17,110/04/28,779766,675837426,890.0,890.0,858.0,861.0,-23.0,939
16,110/04/27,501684,444728727,882.0,897.0,874.0,884.0,2.0,635
15,110/04/26,630409,557321303,899.0,899.0,873.0,882.0,-8.0,827
14,110/04/23,991236,871927238,868.0,890.0,851.0,890.0,36.0,1199
13,110/04/22,431851,371519824,866.0,873.0,852.0,854.0,-4.0,556
12,110/04/21,352461,304201423,862.0,875.0,858.0,858.0,-8.0,428
11,110/04/20,318144,275801209,862.0,877.0,854.0,866.0,-2.0,425
10,110/04/19,362675,315006591,878.0,878.0,863.0,868.0,-10.0,507
9,110/04/16,1449805,1271050662,856.0,889.0,852.0,878.0,36.0,1999
8,110/04/15,582874,493364227,846.0,856.0,838.0,842.0,16.0,666
7,110/04/14,240239,198057506,825.0,831.0,816.0,826.0,5.0,412
6,110/04/13,276422,228106546,822.0,832.0,821.0,821.0,-1.0,380
5,110/04/12,338507,280006873,832.0,837.0,822.0,822.0,-8.0,521
4,110/04/09,973268,814492370,866.0,866.0,830.0,830.0,-28.0,1158
3,110/04/08,440893,374255077,834.0,858.0,834.0,858.0,23.0,581
2,110/04/07,550680,461388771,846.0,853.0,830.0,835.0,-14.0,762
1,110/04/06,459478,393224727,853.0,869.0,846.0,849.0,4.0,807
0,110/04/01,188713,159379382,848.0,849.0,840.0,845.0,2.0,234
21,110/03/31,150348,127284695,850.0,853.0,843.0,843.0,-7.0,225
20,110/03/30,252935,214926468,860.0,860.0,843.0,850.0,-2.0,354
19,110/03/29,479794,408502350,843.0,861.0,840.0,852.0,15.0,576
18,110/03/26,353517,296469959,837.0,844.0,833.0,837.0,0.0,679
17,110/03/25,321144,267231736,829.0,837.0,825.0,837.0,8.0,413
16,110/03/24,189398,157577222,834.0,838.0,828.0,829.0,-9.0,256
15,110/03/23,254671,212198389,831.0,842.0,827.0,838.0,7.0,352
